,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,ApplicantIncome_scaled,CoapplicantIncome_scaled,Dependents_scaled,LoanAmount_scaled,Loan_status
520,LP002689,Male,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,0.027061728395061727,0.04180766553867569,0.6666666666666666,0.05209840810419682,0
521,LP002690,Male,No,0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,0.030864197530864196,0.0,0.0,0.06657018813314038,1
522,LP002692,Male,Yes,3,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,0.07008641975308641,0.034175726594187245,1.0,0.13169319826338638,0
523,LP002693,Male,Yes,2,Graduate,Yes,7948,7166.0,480.0,360.0,1.0,Rural,0.09812345679012345,0.1719826241390069,0.6666666666666666,0.6816208393632417,0
524,LP002697,Male,No,0,Graduate,No,4680,2087.0,130.0,360.0,1.0,Semiurban,0.057777777777777775,0.05008759929920561,0.0,0.17510853835021706,1
525,LP002699,Male,Yes,2,Graduate,Yes,17500,0.0,400.0,360.0,1.0,Rural,0.21604938271604937,0.0,0.6666666666666666,0.5658465991316932,0
526,LP002705,Male,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,0.04660493827160494,0.0,0.0,0.14616497829232994,1
527,LP002706,Male,Yes,1,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,0.06524691358024691,0.03431972544219646,0.3333333333333333,0.21997105643994208,1
528,LP002714,Male,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,0.033074074074074075,0.031247750017999856,0.3333333333333333,0.12301013024602024,1
529,LP002716,Male,No,0,Not Graduate,No,6783,0.0,130.0,360.0,1.0,Semiurban,0.08374074074074074,0.0,0.0,0.17510853835021706,1
530,LP002717,Male,Yes,0,Graduate,No,1025,5500.0,216.0,360.0,1.0,Rural,0.01265432098765432,0.13199894400844794,0.0,0.29956584659913166,0
531,LP002720,Male,Yes,3,Graduate,No,4281,0.0,100.0,360.0,1.0,Urban,0.05285185185185185,0.0,1.0,0.13169319826338638,0
532,LP002723,Male,No,2,Graduate,No,3588,0.0,110.0,360.0,0.0,Rural,0.04429629629629629,0.0,0.6666666666666666,0.14616497829232994,0
533,LP002729,Male,No,1,Graduate,No,11250,0.0,196.0,360.0,1.0,Semiurban,0.13888888888888887,0.0,0.3333333333333333,0.27062228654124454,0
534,LP002731,Female,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,0.22425925925925924,0.0,0.0,0.16787264833574528,0
535,LP002732,Male,No,0,Not Graduate,No,2550,2042.0,126.0,360.0,1.0,Rural,0.03148148148148148,0.049007607939136485,0.0,0.16931982633863962,1
536,LP002734,Male,Yes,0,Graduate,No,6133,3906.0,324.0,360.0,1.0,Urban,0.07571604938271605,0.09374325005399957,0.0,0.4558610709117221,0
537,LP002738,Male,No,2,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,0.04465432098765432,0.0,0.6666666666666666,0.14182344428364688,0
538,LP002739,Male,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,0.03601234567901234,0.01286389708882329,0.0,0.0824891461649783,1
539,LP002740,Male,Yes,3,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,0.07922222222222222,0.0,1.0,0.21418234442836467,0
540,LP002741,Female,Yes,1,Graduate,No,4608,2845.0,140.0,180.0,1.0,Semiurban,0.056888888888888885,0.06827945376436989,0.3333333333333333,0.18958031837916062,1
541,LP002743,Female,No,0,Graduate,No,2138,0.0,99.0,360.0,0.0,Semiurban,0.02639506172839506,0.0,0.0,0.130246020260492,1
542,LP002753,Female,No,1,Graduate,No,3652,0.0,95.0,360.0,1.0,Semiurban,0.045086419753086415,0.0,0.3333333333333333,0.12445730824891461,1
543,LP002755,Male,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,0.027641975308641972,0.060575515395876835,0.3333333333333333,0.17221418234442834,1
544,LP002757,Female,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,1.0,Semiurban,0.03724691358024691,0.01591187270501836,0.0,0.1345875542691751,1
545,LP002767,Male,Yes,0,Graduate,No,2768,1950.0,155.0,360.0,1.0,Rural,0.034172839506172836,0.04679962560299518,0.0,0.21128798842257596,1
546,LP002768,Male,No,0,Not Graduate,No,3358,0.0,80.0,36.0,1.0,Semiurban,0.04145679012345679,0.0,0.0,0.10274963820549927,1
547,LP002772,Male,No,0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,0.031185185185185184,0.04279165766673867,0.0,0.1968162083936324,1
548,LP002776,Female,No,0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,0.06172839506172839,0.0,0.0,0.13603473227206944,1
549,LP002777,Male,Yes,0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,0.034382716049382714,0.048383612931096553,0.0,0.14616497829232994,1
550,LP002778,Male,Yes,2,Graduate,Yes,6633,0.0,150.0,360.0,0.0,Rural,0.08188888888888889,0.0,0.6666666666666666,0.20405209840810418,0
551,LP002784,Male,Yes,1,Not Graduate,No,2492,2375.0,117.0,360.0,1.0,Rural,0.03076543209876543,0.05699954400364797,0.3333333333333333,0.15629522431259044,1
552,LP002785,Male,Yes,1,Graduate,No,3333,3250.0,158.0,360.0,1.0,Urban,0.04114814814814815,0.07799937600499196,0.3333333333333333,0.21562952243125902,1
553,LP002788,Male,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,0.030296296296296293,0.05599155206758346,0.0,0.2489146164978292,1
554,LP002789,Male,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,0.04435802469135802,0.10238318093455252,0.0,0.17800289435600578,1
555,LP002792,Male,Yes,1,Graduate,No,5468,1032.0,26.0,360.0,1.0,Semiurban,0.06750617283950616,0.02476780185758514,0.3333333333333333,0.02460202604920405,0
556,LP002794,Female,No,0,Graduate,No,2667,1625.0,84.0,360.0,1.0,Urban,0.03292592592592592,0.03899968800249598,0.0,0.1085383502170767,1
557,LP002795,Male,Yes,3,Graduate,Yes,10139,0.0,260.0,360.0,1.0,Semiurban,0.12517283950617283,0.0,1.0,0.36324167872648333,0
558,LP002798,Male,Yes,0,Graduate,No,3887,2669.0,162.0,360.0,1.0,Semiurban,0.04798765432098765,0.06405548755609955,0.0,0.22141823444283645,1
559,LP002804,Female,Yes,0,Graduate,No,4180,2306.0,182.0,360.0,1.0,Semiurban,0.051604938271604936,0.05534355725154199,0.0,0.25036179450072354,1
560,LP002807,Male,Yes,2,Not Graduate,No,3675,242.0,108.0,360.0,1.0,Semiurban,0.045370370370370366,0.0058079535363717094,0.6666666666666666,0.14327062228654122,0
561,LP002813,Female,Yes,1,Graduate,Yes,19484,0.0,600.0,360.0,1.0,Semiurban,0.2405432098765432,0.0,0.3333333333333333,0.8552821997105644,0
562,LP002820,Male,Yes,0,Graduate,No,5923,2054.0,211.0,360.0,1.0,Rural,0.07312345679012346,0.04929560563515492,0.0,0.2923299565846599,1
563,LP002821,Male,No,0,Not Graduate,Yes,5800,0.0,132.0,360.0,1.0,Semiurban,0.07160493827160494,0.0,0.0,0.17800289435600578,1
564,LP002832,Male,Yes,2,Graduate,No,8799,0.0,258.0,360.0,0.0,Urban,0.10862962962962962,0.0,0.6666666666666666,0.3603473227206946,0
565,LP002833,Male,Yes,0,Not Graduate,No,4467,0.0,120.0,360.0,1.0,Rural,0.05514814814814815,0.0,0.0,0.1606367583212735,1
566,LP002836,Male,No,0,Graduate,No,3333,0.0,70.0,360.0,1.0,Urban,0.04114814814814815,0.0,0.0,0.08827785817655572,1
567,LP002837,Male,Yes,3,Graduate,No,3400,2500.0,123.0,360.0,0.0,Rural,0.04197530864197531,0.05999952000383997,1.0,0.16497829232995656,0
568,LP002840,Female,No,0,Graduate,No,2378,0.0,9.0,360.0,1.0,Urban,0.029358024691358023,0.0,0.0,0.0,1
569,LP002841,Male,Yes,0,Graduate,No,3166,2064.0,104.0,360.0,0.0,Urban,0.03908641975308642,0.04953560371517028,0.0,0.1374819102749638,1
570,LP002842,Male,Yes,1,Graduate,No,3417,1750.0,186.0,360.0,1.0,Urban,0.04218518518518518,0.04199966400268798,0.3333333333333333,0.256150506512301,1
571,LP002847,Male,Yes,0,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,0.06316049382716049,0.03482372141022872,0.0,0.22575976845151952,1
572,LP002855,Male,Yes,2,Graduate,No,16666,0.0,275.0,360.0,1.0,Urban,0.20575308641975307,0.0,0.6666666666666666,0.38494934876989867,0
573,LP002862,Male,Yes,2,Not Graduate,No,6125,1625.0,187.0,480.0,1.0,Semiurban,0.07561728395061727,0.03899968800249598,0.6666666666666666,0.2575976845151953,0
574,LP002863,Male,Yes,3,Graduate,No,6406,0.0,150.0,360.0,1.0,Semiurban,0.07908641975308642,0.0,1.0,0.20405209840810418,0
575,LP002868,Male,Yes,2,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,0.039,0.01106391148870809,0.6666666666666666,0.14327062228654122,0
576,LP002872,Male,Yes,0,Graduate,No,3087,2210.0,136.0,360.0,0.0,Semiurban,0.03811111111111111,0.053039575683394534,0.0,0.18379160636758318,1
577,LP002874,Male,No,0,Graduate,No,3229,2739.0,110.0,360.0,1.0,Urban,0.0398641975308642,0.06573547411620707,0.0,0.14616497829232994,1
578,LP002877,Male,Yes,1,Graduate,No,1782,2232.0,107.0,360.0,1.0,Rural,0.022,0.05356757145942832,0.3333333333333333,0.14182344428364688,1
579,LP002888,Male,No,0,Graduate,No,3182,2917.0,161.0,360.0,1.0,Urban,0.03928395061728395,0.07000743994048048,0.0,0.21997105643994208,1
580,LP002892,Male,Yes,2,Graduate,No,6540,0.0,205.0,360.0,1.0,Semiurban,0.08074074074074074,0.0,0.6666666666666666,0.28364688856729375,0
581,LP002893,Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,0.022666666666666665,0.8120815033479732,0.0,0.11722141823444283,0
582,LP002894,Female,Yes,0,Graduate,No,3166,0.0,36.0,360.0,1.0,Semiurban,0.03908641975308642,0.0,0.0,0.03907380607814761,1
583,LP002898,Male,Yes,1,Graduate,No,1880,0.0,61.0,360.0,1.0,Rural,0.023209876543209874,0.0,0.3333333333333333,0.07525325615050651,1
584,LP002911,Male,Yes,1,Graduate,No,2787,1917.0,146.0,360.0,0.0,Rural,0.03440740740740741,0.04600763193894449,0.3333333333333333,0.19826338639652674,1
585,LP002912,Male,Yes,1,Graduate,No,4283,3000.0,172.0,84.0,1.0,Rural,0.05287654320987654,0.07199942400460796,0.3333333333333333,0.23589001447178,1
586,LP002916,Male,Yes,0,Graduate,No,2297,1522.0,104.0,360.0,1.0,Urban,0.028358024691358022,0.036527707778337776,0.0,0.1374819102749638,1
587,LP002917,Female,No,0,Not Graduate,No,2165,0.0,70.0,360.0,1.0,Semiurban,0.026728395061728392,0.0,0.0,0.08827785817655572,1
588,LP002925,Male,No,0,Graduate,No,4750,0.0,94.0,360.0,1.0,Semiurban,0.05864197530864197,0.0,0.0,0.12301013024602024,1
589,LP002926,Male,Yes,2,Graduate,Yes,2726,0.0,106.0,360.0,0.0,Semiurban,0.03365432098765432,0.0,0.6666666666666666,0.1403762662807525,0
590,LP002928,Male,Yes,0,Graduate,No,3000,3416.0,56.0,180.0,1.0,Semiurban,0.037037037037037035,0.08198334413324694,0.0,0.06801736613603473,1
591,LP002931,Male,Yes,2,Graduate,Yes,6000,0.0,205.0,240.0,1.0,Semiurban,0.07407407407407407,0.0,0.6666666666666666,0.28364688856729375,0
592,LP002933,Male,No,3,Graduate,Yes,9357,0.0,292.0,360.0,1.0,Semiurban,0.1155185185185185,0.0,1.0,0.4095513748191027,0
593,LP002936,Male,Yes,0,Graduate,No,3859,3300.0,142.0,180.0,1.0,Rural,0.04764197530864197,0.07919936640506876,0.0,0.19247467438494933,1
594,LP002938,Male,Yes,0,Graduate,Yes,16120,0.0,260.0,360.0,1.0,Urban,0.19901234567901233,0.0,0.0,0.36324167872648333,0
595,LP002940,Male,No,0,Not Graduate,No,3833,0.0,110.0,360.0,1.0,Rural,0.04732098765432099,0.0,0.0,0.14616497829232994,1
596,LP002941,Male,Yes,2,Not Graduate,Yes,6383,1000.0,187.0,360.0,1.0,Rural,0.07880246913580247,0.023999808001535988,0.6666666666666666,0.2575976845151953,0
597,LP002943,Male,No,0,Graduate,No,2987,0.0,88.0,360.0,0.0,Semiurban,0.036876543209876544,0.0,0.0,0.11432706222865412,1
598,LP002945,Male,Yes,0,Graduate,Yes,9963,0.0,180.0,360.0,1.0,Rural,0.123,0.0,0.0,0.24746743849493485,0
599,LP002948,Male,Yes,2,Graduate,No,5780,0.0,192.0,360.0,1.0,Urban,0.07135802469135802,0.0,0.6666666666666666,0.2648335745296671,0
600,LP002949,Female,No,3,Graduate,No,416,41667.0,350.0,180.0,1.0,Urban,0.005135802469135802,1.0,1.0,0.49348769898697536,0
601,LP002950,Male,Yes,0,Not Graduate,No,2894,2792.0,155.0,360.0,1.0,Rural,0.035728395061728396,0.06700746394028848,0.0,0.21128798842257596,1
602,LP002953,Male,Yes,3,Graduate,No,5703,0.0,128.0,360.0,1.0,Urban,0.0704074074074074,0.0,1.0,0.17221418234442834,0
603,LP002958,Male,No,0,Graduate,No,3676,4301.0,172.0,360.0,1.0,Rural,0.04538271604938272,0.10322317421460628,0.0,0.23589001447178,1
604,LP002959,Female,Yes,1,Graduate,No,12000,0.0,496.0,360.0,1.0,Semiurban,0.14814814814814814,0.0,0.3333333333333333,0.7047756874095513,0
605,LP002960,Male,Yes,0,Not Graduate,No,2400,3800.0,117.0,180.0,1.0,Urban,0.029629629629629627,0.09119927040583675,0.0,0.15629522431259044,1
606,LP002961,Male,Yes,1,Graduate,No,3400,2500.0,173.0,360.0,1.0,Semiurban,0.04197530864197531,0.05999952000383997,0.3333333333333333,0.23733719247467433,1
607,LP002964,Male,Yes,2,Not Graduate,No,3987,1411.0,157.0,360.0,1.0,Rural,0.04922222222222222,0.03386372909016728,0.6666666666666666,0.21418234442836467,0
608,LP002974,Male,Yes,0,Graduate,No,3232,1950.0,108.0,360.0,1.0,Rural,0.039901234567901234,0.04679962560299518,0.0,0.14327062228654122,1
609,LP002978,Female,No,0,Graduate,No,2900,0.0,71.0,360.0,1.0,Rural,0.03580246913580247,0.0,0.0,0.08972503617945007,1
610,LP002979,Male,Yes,3,Graduate,No,4106,0.0,40.0,180.0,1.0,Rural,0.05069135802469135,0.0,1.0,0.04486251808972504,0
611,LP002983,Male,Yes,1,Graduate,No,8072,240.0,253.0,360.0,1.0,Urban,0.09965432098765431,0.005759953920368637,0.3333333333333333,0.3531114327062228,0
612,LP002984,Male,Yes,2,Graduate,No,7583,0.0,187.0,360.0,1.0,Urban,0.09361728395061727,0.0,0.6666666666666666,0.2575976845151953,0
613,LP002990,Female,No,0,Graduate,Yes,4583,0.0,133.0,360.0,0.0,Semiurban,0.05658024691358025,0.0,0.0,0.17945007235890012,1
614,LP001015,Male,Yes,0,Graduate,No,5720,0.0,110.0,360.0,1.0,Urban,0.07061728395061728,0.0,0.0,0.14616497829232994,1
615,LP001022,Male,Yes,1,Graduate,No,3076,1500.0,126.0,360.0,1.0,Urban,0.037975308641975306,0.03599971200230398,0.3333333333333333,0.16931982633863962,1
616,LP001031,Male,Yes,2,Graduate,No,5000,1800.0,208.0,360.0,1.0,Urban,0.06172839506172839,0.04319965440276478,0.6666666666666666,0.2879884225759768,0
617,LP001035,Male,Yes,2,Graduate,No,2340,2546.0,100.0,360.0,1.0,Urban,0.028888888888888888,0.061103511171910624,0.6666666666666666,0.13169319826338638,0
618,LP001051,Male,No,0,Not Graduate,No,3276,0.0,78.0,360.0,1.0,Urban,0.04044444444444444,0.0,0.0,0.09985528219971056,1
619,LP001054,Male,Yes,0,Not Graduate,Yes,2165,3422.0,152.0,360.0,1.0,Urban,0.026728395061728392,0.08212734298125615,0.0,0.2069464544138929,1
620,LP001055,Female,No,1,Not Graduate,No,2226,0.0,59.0,360.0,1.0,Semiurban,0.027481481481481478,0.0,0.3333333333333333,0.0723589001447178,1
621,LP001056,Male,Yes,2,Not Graduate,No,3881,0.0,147.0,360.0,0.0,Rural,0.04791358024691358,0.0,0.6666666666666666,0.19971056439942111,0
622,LP001059,Male,Yes,2,Graduate,No,13633,0.0,280.0,240.0,1.0,Urban,0.16830864197530862,0.0,0.6666666666666666,0.39218523878437045,0
623,LP001067,Male,No,0,Not Graduate,No,2400,2400.0,123.0,360.0,1.0,Semiurban,0.029629629629629627,0.05759953920368637,0.0,0.16497829232995656,1
624,LP001078,Male,No,0,Not Graduate,No,3091,0.0,90.0,360.0,1.0,Urban,0.03816049382716049,0.0,0.0,0.11722141823444283,1
625,LP001082,Male,Yes,1,Graduate,No,2185,1516.0,162.0,360.0,1.0,Semiurban,0.026975308641975306,0.03638370893032856,0.3333333333333333,0.22141823444283645,1
626,LP001083,Male,No,3,Graduate,No,4166,0.0,40.0,180.0,1.0,Urban,0.051432098765432095,0.0,1.0,0.04486251808972504,0
627,LP001094,Male,Yes,2,Graduate,No,12173,0.0,166.0,360.0,0.0,Semiurban,0.15028395061728395,0.0,0.6666666666666666,0.22720694645441386,0
628,LP001096,Female,No,0,Graduate,No,4666,0.0,124.0,360.0,1.0,Semiurban,0.057604938271604934,0.0,0.0,0.1664254703328509,1
629,LP001099,Male,No,1,Graduate,No,5667,0.0,131.0,360.0,1.0,Urban,0.06996296296296296,0.0,0.3333333333333333,0.1765557163531114,1
630,LP001105,Male,Yes,2,Graduate,No,4583,2916.0,200.0,360.0,1.0,Urban,0.05658024691358025,0.06998344013247894,0.6666666666666666,0.276410998552822,0
631,LP001107,Male,Yes,3,Graduate,No,3786,333.0,126.0,360.0,1.0,Semiurban,0.046740740740740735,0.007991936064511485,1.0,0.16931982633863962,0
632,LP001108,Male,Yes,0,Graduate,No,9226,7916.0,300.0,360.0,1.0,Urban,0.11390123456790123,0.1899824801401589,0.0,0.42112879884225757,0
633,LP001115,Male,No,0,Graduate,No,1300,3470.0,100.0,180.0,1.0,Semiurban,0.01604938271604938,0.08327933376532988,0.0,0.13169319826338638,1
634,LP001121,Male,Yes,1,Not Graduate,No,1888,1620.0,48.0,360.0,1.0,Urban,0.02330864197530864,0.0388796889624883,0.3333333333333333,0.05643994211287988,1
635,LP001124,Female,No,3,Not Graduate,No,2083,0.0,28.0,180.0,1.0,Urban,0.025716049382716048,0.0,1.0,0.027496382054992767,0
636,LP001128,Male,No,0,Graduate,No,3909,0.0,101.0,360.0,1.0,Urban,0.04825925925925926,0.0,0.0,0.13314037626628072,1
637,LP001135,Female,No,0,Not Graduate,No,3765,0.0,125.0,360.0,1.0,Urban,0.04648148148148148,0.0,0.0,0.16787264833574528,1
638,LP001149,Male,Yes,0,Graduate,No,5400,4380.0,290.0,360.0,1.0,Urban,0.06666666666666667,0.10511915904672763,0.0,0.406657018813314,0
639,LP001153,Male,No,0,Graduate,No,0,24000.0,148.0,360.0,0.0,Rural,0.0,0.5759953920368637,0.0,0.20115774240231546,0
640,LP001163,Male,Yes,2,Graduate,No,4363,1250.0,140.0,360.0,1.0,Urban,0.053864197530864195,0.029999760001919985,0.6666666666666666,0.18958031837916062,0
641,LP001169,Male,Yes,0,Graduate,No,7500,3750.0,275.0,360.0,1.0,Urban,0.09259259259259259,0.08999928000575995,0.0,0.38494934876989867,0
642,LP001174,Male,Yes,0,Graduate,No,3772,833.0,57.0,360.0,1.0,Semiurban,0.0465679012345679,0.019991840065279477,0.0,0.06946454413892908,1
643,LP001176,Male,No,0,Graduate,No,2942,2382.0,125.0,180.0,1.0,Urban,0.036320987654320985,0.057167542659658725,0.0,0.16787264833574528,1
644,LP001177,Female,No,0,Not Graduate,No,2478,0.0,75.0,360.0,1.0,Semiurban,0.03059259259259259,0.0,0.0,0.0955137481910275,1
645,LP001183,Male,Yes,2,Graduate,No,6250,820.0,192.0,360.0,1.0,Urban,0.07716049382716049,0.01967984256125951,0.6666666666666666,0.2648335745296671,0
646,LP001185,Male,No,0,Graduate,No,3268,1683.0,152.0,360.0,1.0,Semiurban,0.040345679012345675,0.04039167686658507,0.0,0.2069464544138929,1
647,LP001187,Male,Yes,0,Graduate,No,2783,2708.0,158.0,360.0,1.0,Urban,0.03435802469135802,0.06499148006815945,0.0,0.21562952243125902,1
648,LP001190,Male,Yes,0,Graduate,No,2740,1541.0,101.0,360.0,1.0,Urban,0.03382716049382716,0.03698370413036696,0.0,0.13314037626628072,1
649,LP001203,Male,No,0,Graduate,No,3150,0.0,176.0,360.0,0.0,Semiurban,0.03888888888888889,0.0,0.0,0.24167872648335742,1
650,LP001208,Male,Yes,2,Graduate,No,7350,4029.0,185.0,180.0,1.0,Urban,0.09074074074074073,0.0966952264381885,0.6666666666666666,0.25470332850940663,0
651,LP001210,Male,Yes,0,Graduate,Yes,2267,2792.0,90.0,360.0,1.0,Urban,0.027987654320987654,0.06700746394028848,0.0,0.11722141823444283,1
652,LP001211,Male,No,0,Graduate,Yes,5833,0.0,116.0,360.0,1.0,Urban,0.07201234567901234,0.0,0.0,0.15484804630969606,1
653,LP001219,Male,No,0,Graduate,No,3643,1963.0,138.0,360.0,1.0,Urban,0.044975308641975305,0.047111623107015145,0.0,0.1866859623733719,1
654,LP001220,Male,Yes,0,Graduate,No,5629,818.0,100.0,360.0,1.0,Urban,0.06949382716049382,0.01963184294525644,0.0,0.13169319826338638,1
655,LP001221,Female,No,0,Graduate,No,3644,0.0,110.0,360.0,1.0,Urban,0.044987654320987655,0.0,0.0,0.14616497829232994,1
656,LP001226,Male,Yes,0,Not Graduate,No,1750,2024.0,90.0,360.0,1.0,Semiurban,0.021604938271604937,0.04857561139510884,0.0,0.11722141823444283,1
657,LP001230,Male,No,0,Graduate,No,6500,2600.0,200.0,360.0,1.0,Semiurban,0.08024691358024691,0.06239950080399357,0.0,0.276410998552822,1
658,LP001231,Female,No,0,Graduate,No,3666,0.0,84.0,360.0,1.0,Urban,0.045259259259259256,0.0,0.0,0.1085383502170767,1
659,LP001232,Male,Yes,0,Graduate,No,4260,3900.0,185.0,360.0,1.0,Urban,0.05259259259259259,0.09359925120599036,0.0,0.25470332850940663,1
660,LP001237,Male,Yes,0,Not Graduate,No,4163,1475.0,162.0,360.0,1.0,Urban,0.05139506172839506,0.035399716802265585,0.0,0.22141823444283645,1
661,LP001242,Male,No,0,Not Graduate,No,2356,1902.0,108.0,360.0,1.0,Semiurban,0.02908641975308642,0.04564763481892145,0.0,0.14327062228654122,1
662,LP001268,Male,No,0,Graduate,No,6792,3338.0,187.0,360.0,1.0,Urban,0.08385185185185184,0.08011135910912713,0.0,0.2575976845151953,1
663,LP001270,Male,Yes,3,Not Graduate,Yes,8000,250.0,187.0,360.0,1.0,Semiurban,0.09876543209876543,0.005999952000383997,1.0,0.2575976845151953,0
664,LP001284,Male,Yes,1,Graduate,No,2419,1707.0,124.0,360.0,1.0,Urban,0.029864197530864195,0.04096767225862193,0.3333333333333333,0.1664254703328509,1
665,LP001287,Male,Yes,3,Not Graduate,No,3500,833.0,120.0,360.0,1.0,Semiurban,0.043209876543209874,0.019991840065279477,1.0,0.1606367583212735,0
666,LP001291,Male,Yes,1,Graduate,No,3500,3077.0,160.0,360.0,1.0,Semiurban,0.043209876543209874,0.07384740922072623,0.3333333333333333,0.21852387843704774,1
667,LP001298,Male,Yes,2,Graduate,No,4116,1000.0,30.0,180.0,1.0,Urban,0.05081481481481481,0.023999808001535988,0.6666666666666666,0.030390738060781478,0
668,LP001312,Male,Yes,0,Not Graduate,Yes,5293,0.0,92.0,360.0,1.0,Urban,0.06534567901234567,0.0,0.0,0.12011577424023155,1
669,LP001313,Male,No,0,Graduate,No,2750,0.0,130.0,360.0,0.0,Urban,0.033950617283950615,0.0,0.0,0.17510853835021706,1
670,LP001317,Female,No,0,Not Graduate,No,4402,0.0,130.0,360.0,1.0,Rural,0.054345679012345674,0.0,0.0,0.17510853835021706,1
671,LP001321,Male,Yes,2,Graduate,No,3613,3539.0,134.0,180.0,1.0,Semiurban,0.04460493827160494,0.08493532051743587,0.6666666666666666,0.18089725036179446,0
672,LP001323,Female,Yes,2,Graduate,No,2779,3664.0,176.0,360.0,0.0,Semiurban,0.03430864197530864,0.08793529651762785,0.6666666666666666,0.24167872648335742,0
673,LP001324,Male,Yes,3,Graduate,No,4720,0.0,90.0,180.0,1.0,Semiurban,0.058271604938271604,0.0,1.0,0.11722141823444283,0
674,LP001332,Male,Yes,0,Not Graduate,No,2415,1721.0,110.0,360.0,1.0,Semiurban,0.02981481481481481,0.041303669570643436,0.0,0.14616497829232994,1
675,LP001335,Male,Yes,0,Graduate,Yes,7016,292.0,125.0,360.0,1.0,Urban,0.08661728395061728,0.007007943936448508,0.0,0.16787264833574528,1
676,LP001338,Female,No,2,Graduate,No,4968,0.0,189.0,360.0,1.0,Semiurban,0.06133333333333333,0.0,0.6666666666666666,0.26049204052098407,0
677,LP001347,Female,No,0,Graduate,No,2101,1500.0,108.0,360.0,0.0,Rural,0.02593827160493827,0.03599971200230398,0.0,0.14327062228654122,1
678,LP001348,Male,Yes,3,Not Graduate,No,4490,0.0,125.0,360.0,1.0,Urban,0.0554320987654321,0.0,1.0,0.16787264833574528,0
679,LP001351,Male,Yes,0,Graduate,No,2917,3583.0,138.0,360.0,1.0,Semiurban,0.03601234567901234,0.08599131206950344,0.0,0.1866859623733719,1
680,LP001352,Male,Yes,0,Not Graduate,No,4700,0.0,135.0,360.0,0.0,Semiurban,0.05802469135802469,0.0,0.0,0.18234442836468884,1
681,LP001358,Male,Yes,0,Graduate,No,3445,0.0,130.0,360.0,0.0,Semiurban,0.04253086419753086,0.0,0.0,0.17510853835021706,1
682,LP001359,Male,Yes,0,Graduate,No,7666,0.0,187.0,360.0,1.0,Semiurban,0.09464197530864198,0.0,0.0,0.2575976845151953,1
683,LP001361,Male,Yes,0,Graduate,No,2458,5105.0,188.0,360.0,0.0,Rural,0.030345679012345677,0.12251901984784122,0.0,0.25904486251808967,1
684,LP001366,Female,No,0,Graduate,No,3250,0.0,95.0,360.0,1.0,Semiurban,0.040123456790123455,0.0,0.0,0.12445730824891461,1
685,LP001368,Male,No,0,Graduate,No,4463,0.0,65.0,360.0,1.0,Semiurban,0.05509876543209876,0.0,0.0,0.08104196816208394,1
686,LP001375,Male,Yes,1,Graduate,No,4083,1775.0,139.0,60.0,1.0,Urban,0.05040740740740741,0.042599659202726375,0.3333333333333333,0.18813314037626624,1
687,LP001380,Male,Yes,0,Graduate,Yes,3900,2094.0,232.0,360.0,1.0,Rural,0.04814814814814815,0.050255597955216356,0.0,0.32272069464544134,1
688,LP001386,Male,Yes,0,Not Graduate,No,4750,3583.0,144.0,360.0,1.0,Semiurban,0.05864197530864197,0.08599131206950344,0.0,0.19536903039073802,1
689,LP001400,Male,No,0,Graduate,No,3583,3435.0,155.0,360.0,1.0,Urban,0.04423456790123457,0.08243934048527612,0.0,0.21128798842257596,1
690,LP001407,Male,Yes,0,Graduate,No,3189,2367.0,186.0,360.0,1.0,Urban,0.03937037037037037,0.056807545539635684,0.0,0.256150506512301,1
691,LP001413,Male,No,0,Graduate,Yes,6356,0.0,50.0,360.0,1.0,Rural,0.07846913580246913,0.0,0.0,0.059334298118668596,1
692,LP001415,Male,Yes,1,Graduate,No,3413,4053.0,130.0,360.0,1.0,Semiurban,0.0421358024691358,0.09727122183022537,0.3333333333333333,0.17510853835021706,1
693,LP001419,Female,Yes,0,Graduate,No,7950,0.0,185.0,360.0,1.0,Urban,0.09814814814814814,0.0,0.0,0.25470332850940663,1
